Id,Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
bondrpe01,44,Peter Bondra,28.0,WSH,RW,66.6,43.0,23.6,66.6,9.4,47.2,9.16,28.6,10.0,4.4,6.2,14.0,9.2,0.4,276.2,15.820000000000002
bonkra01,45,Radek Bonk,21.0,OTT,C,63.4,9.4,13.0,22.4,-2.4,28.4,1.58,7.6,1.4,0.4,1.4,10.0,2.8,0.2,97.2,9.1
bonsija01,46,Jason Bonsignore,20.0,TBL,C,19.75,0.75,3.25,4.0,-5.5,8.5,-0.1,0.75,0.0,0.0,0.0,3.0,0.25,0.0,14.25,10.049999999999999
blackja01,46,James Black,27.5,WSH,C,51.0,10.25,8.25,18.5,1.0,14.5,1.65,9.0,0.75,0.5,2.5,6.5,1.5,0.25,92.5,11.45
borscni01,49,Nikolai Borschevsky,30.5,DAL,RW,19.5,0.5,6.5,7.0,1.5,3.0,0.25,0.5,0.0,0.0,0.5,5.5,1.0,0.0,31.0,2.25
bouchjo01,50,Joel Bouchard,23.0,NSH,D,38.0,2.6,4.6,7.2,-6.6,34.0,1.48,2.2,0.0,0.4,0.2,3.4,0.8,0.4,38.0,7.166666666666667
bohonlo01,50,Lonny Bohonos,23.5,TOR,RW,20.75,4.75,4.0,8.75,-1.75,5.5,0.625,4.25,0.5,0.0,0.25,3.0,1.0,0.0,33.25,12.375
bouchph01,51,Philippe Boucher,23.0,LAK,D,43.6,4.8,10.8,15.6,-5.8,28.2,2.7,3.0,1.8,0.0,0.4,5.8,5.0,0.0,100.2,5.14
bourqph01,52,Phil Bourque,32.5,OTT,LW,25.5,2.5,2.0,4.5,-10.0,17.0,-0.25,2.5,0.0,0.0,0.0,2.0,0.0,0.0,23.0,10.05
bourqra01,53,Ray Bourque*,36.0,BOS,D,70.6,14.8,41.2,56.0,3.6,42.0,9.379999999999999,5.6,8.6,0.6,2.6,17.6,22.0,1.6,271.2,5.5600000000000005
bordese01,55,Sebastien Bordeleau,21.5,NSH,C,39.25,6.0,10.25,16.25,-3.25,16.0,1.05,4.5,0.75,0.75,0.75,8.0,1.75,0.5,62.5,9.266666666666667
bombabr01,55,Brad Bombardir,25.5,NJD,D,49.5,1.0,6.0,7.0,3.5,12.0,2.25,1.0,0.0,0.0,0.0,5.5,0.5,0.0,31.5,4.2
bradlbr01,57,Brian Bradley,31.5,TBL,C,42.5,11.25,26.25,37.5,-6.0,35.25,3.3000000000000003,7.0,3.75,0.5,2.0,14.25,12.0,0.0,104.25,9.925
brashdo01,58,Donald Brashear,25.0,VAN,LW,63.0,5.2,5.8,11.0,-11.4,222.4,-0.4,4.8,0.4,0.0,1.0,5.6,0.2,0.0,54.4,8.86
boughbo01,59,Bob Boughner,25.5,NSH,D,64.0,1.25,5.25,6.5,3.5,157.75,2.425,1.25,0.0,0.0,0.25,4.75,0.0,0.5,33.25,2.9499999999999997
brindro01,59,Rod Brind'Amour,26.0,PHI,C,75.2,25.0,41.6,66.6,3.8,57.0,6.720000000000001,16.0,7.2,1.8,4.2,25.0,15.0,1.6,180.0,13.919999999999998
brisepa01,60,Patrice Brisebois,26.0,MTL,D,57.2,5.6,16.8,22.4,1.8,42.0,4.34,3.8,1.8,0.0,1.2,8.8,7.8,0.2,96.2,5.4399999999999995
brotene01,61,Neal Broten,36.0,TOT,C,48.0,7.666666666666667,17.333333333333332,25.0,-2.0,16.666666666666668,1.7666666666666666,5.666666666666667,1.3333333333333333,0.6666666666666666,2.0,12.0,4.0,1.3333333333333333,66.66666666666667,11.733333333333334
brotepa01,62,Paul Broten,29.5,STL,RW,32.0,3.5,5.0,8.5,-4.0,20.0,0.25,3.5,0.0,0.0,0.0,4.5,0.5,0.0,39.0,5.2
browncu01,63,Curtis Brown,20.0,BUF,C,34.8,6.6,9.4,16.0,8.0,22.0,1.6600000000000001,5.0,1.2,0.4,1.2,7.4,1.6,0.4,51.0,12.72
brownda01,64,Dave Brown,32.5,SJS,RW,32.5,2.0,1.5,3.5,1.5,49.5,-0.35,2.0,0.0,0.0,0.0,1.5,0.0,0.0,8.0,25.0
brownbr01,64,Brad Brown,22.0,TOT,D,37.0,0.5,3.5,4.0,-2.5,113.5,0.7000000000000001,0.5,0.0,0.0,0.0,3.5,0.0,0.0,13.0,3.8
browndo01,65,Doug Brown,32.0,DET,RW,63.2,11.0,15.2,26.2,8.8,16.4,2.2399999999999998,8.0,2.2,0.8,1.8,11.8,2.2,1.2,115.6,10.040000000000001
brownje02,67,Jeff Brown,29.5,TOT,D,42.5,5.0,23.5,28.5,2.75,26.0,4.45,2.0,3.0,0.0,0.0,8.75,14.75,0.0,97.5,5.2
brownse01,69,Sean Brown,21.0,EDM,D,24.666666666666668,0.0,2.6666666666666665,2.6666666666666665,-0.3333333333333333,78.33333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,12.666666666666666,0.0
brierda01,70,Daniel Briere,20.5,PHX,C,34.5,4.5,7.0,11.5,-1.0,16.0,0.9500000000000001,3.5,1.0,0.0,1.0,6.0,1.0,0.0,47.0,16.95
brownro01,70,Rob Brown,28.333333333333332,PIT,RW,47.333333333333336,9.333333333333334,12.0,21.333333333333332,-6.0,25.0,1.8,5.0,4.333333333333333,0.0,1.6666666666666667,6.333333333333333,5.666666666666667,0.0,83.66666666666667,8.466666666666667
boyleda01,71,Dan Boyle,22.0,FLA,D,22.0,3.0,5.0,8.0,0.0,6.0,1.5,2.0,1.0,0.0,1.0,3.0,2.0,0.0,31.0,9.7
brunebe01,71,Benoit Brunet,28.0,MTL,LW,47.6,10.0,15.2,25.2,3.8,27.8,2.3,6.6,2.2,1.2,2.0,12.4,2.0,0.8,78.6,13.059999999999999
brylise01,72,Sergei Brylin,23.0,NJD,C,34.0,3.8,5.6,9.4,1.8,16.4,0.54,3.2,0.6,0.0,0.4,4.8,0.8,0.0,39.4,9.620000000000001
buchbke01,73,Kelly Buchberger,30.0,EDM,RW,69.0,7.2,16.4,23.6,-6.4,123.0,1.02,5.4,0.6,1.2,2.6,14.4,0.0,2.0,77.0,9.98
burepa01,74,Pavel Bure*,25.0,FLA,RW,43.0,22.6,20.8,43.4,-3.2,29.4,5.180000000000001,14.6,5.8,2.2,1.6,12.6,6.2,2.0,182.8,14.3
breweer01,75,Eric Brewer,19.0,NYI,D,63.0,5.0,6.0,11.0,-14.0,32.0,1.8,3.0,2.0,0.0,0.0,3.0,3.0,0.0,63.0,7.9
bureva01,75,Valeri Bure,22.0,CGY,RW,62.2,15.4,19.0,34.4,1.6,19.4,3.18,11.8,3.6,0.0,2.0,11.0,8.0,0.0,150.4,10.1
bureama01,76,Marc Bureau,30.0,PHI,C,60.2,5.6,8.0,13.6,-1.8,22.8,0.34,5.0,0.2,0.4,1.0,6.6,0.4,1.0,61.0,8.82
burrsh01,77,Shawn Burr,30.0,SJS,LW,51.4,7.8,10.2,18.0,4.2,72.8,1.3599999999999999,7.4,0.4,0.0,1.6,9.2,1.0,0.0,80.0,8.059999999999999
burrira01,78,Randy Burridge,30.5,BUF,LW,49.75,10.75,18.75,29.5,3.25,15.0,2.425,7.5,2.5,0.75,1.0,12.5,5.75,0.5,82.75,11.425
brunean01,78,Andrew Brunette,23.5,NSH,LW,34.75,7.25,10.5,17.75,-1.5,12.5,1.625,4.0,3.25,0.0,1.0,7.25,3.25,0.0,36.5,19.825
burtad01,79,Adam Burt,28.0,TOT,D,67.8,2.8,9.2,12.0,-3.8,86.2,2.98,2.0,0.6,0.2,0.4,7.0,1.8,0.4,72.0,3.6799999999999997
butchga01,80,Garth Butcher,32.0,TOR,D,45.0,1.0,7.0,8.0,-5.0,59.0,2.1,1.0,0.0,0.0,0.0,6.0,0.0,1.0,24.0,4.2
cairner01,81,Eric Cairns,23.0,NYI,D,29.333333333333332,0.0,2.3333333333333335,2.3333333333333335,-3.0,87.33333333333333,0.7999999999999999,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,12.0,0.0
carbogu01,83,Guy Carbonneau*,36.0,DAL,C,67.4,5.8,14.2,20.0,3.6,32.2,0.9,4.8,0.2,0.8,1.0,13.6,0.2,0.4,65.4,10.08
carknte01,84,Terry Carkner,30.0,FLA,D,59.8,1.4,8.4,9.8,3.8,62.8,3.04,1.2,0.2,0.0,0.2,7.6,0.6,0.2,29.6,5.82
carnbpa01,85,Patrik Carnback,26.5,MDA,RW,37.5,6.0,13.5,19.5,-2.5,33.0,1.15,5.5,0.5,0.0,0.0,10.0,3.0,0.5,56.0,10.7
bulisja01,85,Jan Bulis,19.5,WSH,C,43.0,6.0,13.5,19.5,-1.0,12.0,1.65,4.5,1.5,0.0,1.5,9.5,4.0,0.0,47.0,12.9
carneke01,86,Keith Carney,26.0,PHX,D,68.6,2.8,12.4,15.2,13.8,64.0,4.74,1.8,0.4,0.6,0.6,10.6,1.0,0.8,58.6,5.12
carpebo01,87,Bob Carpenter,33.0,NJD,C,55.4,5.0,9.6,14.6,-2.4,21.0,0.4800000000000001,4.4,0.0,0.6,0.2,8.8,0.4,0.4,71.6,6.88
bylsmda01,88,Dan Bylsma,26.5,LAK,RW,39.0,1.5,3.75,5.25,-1.75,16.75,-0.35000000000000003,1.5,0.0,0.0,0.0,3.25,0.25,0.25,38.0,2.2
carsoji01,88,Jimmy Carson,26.5,HAR,C,24.5,5.0,5.0,10.0,3.0,14.5,0.85,3.0,2.0,0.0,1.5,4.0,1.0,0.0,33.5,13.3
cartean01,88,Anson Carter,23.0,BOS,C,57.0,17.0,16.666666666666668,33.666666666666664,2.3333333333333335,20.666666666666668,3.8666666666666667,12.0,4.666666666666667,0.3333333333333333,4.0,12.666666666666666,4.0,0.0,127.0,14.1
cassean01,89,Andrew Cassels,27.0,CGY,C,71.8,15.6,33.8,49.4,-6.0,30.6,4.12,10.2,5.0,0.4,1.8,20.4,11.2,2.2,117.2,12.9
campbji01,90,Jim Campbell,23.5,STL,RW,53.75,12.75,15.75,28.5,-1.25,50.0,2.65,9.25,3.5,0.0,3.0,9.75,5.5,0.5,110.0,10.15
cavalpa01,90,Paul Cavallini,29.5,DAL,D,26.0,0.5,5.5,6.0,2.5,17.0,1.7,0.5,0.0,0.0,0.0,3.5,1.5,0.5,37.0,0.7
chambsh01,91,Shawn Chambers,30.0,DAL,D,60.0,2.8,17.2,20.0,7.4,18.6,5.08,1.2,1.4,0.2,0.4,9.0,7.8,0.4,89.6,3.28
charrer01,93,Eric Charron,27.0,CGY,D,20.4,0.4,1.4,1.8,-1.4,17.2,0.76,0.4,0.0,0.0,0.0,1.0,0.2,0.2,13.4,2.42
chaseke01,94,Kelly Chase,29.0,STL,RW,45.0,2.0,4.0,6.0,2.2,178.8,-0.16,2.0,0.0,0.0,0.6,3.8,0.2,0.0,18.8,10.6
chassde01,95,Denis Chasse,25.0,OTT,RW,43.0,3.6666666666666665,4.333333333333333,8.0,0.3333333333333333,92.33333333333333,-0.06666666666666664,3.0,0.6666666666666666,0.0,0.3333333333333333,4.333333333333333,0.0,0.0,30.333333333333332,10.866666666666667
chelich01,96,Chris Chelios*,35.0,TOT,D,71.4,8.2,39.0,47.2,10.4,113.6,8.040000000000001,4.6,3.2,0.4,1.2,18.2,19.0,1.8,194.2,4.18
chiasst01,97,Steve Chiasson,29.0,CAR,D,56.0,5.2,21.0,26.2,-0.6,44.2,4.62,1.4,3.4,0.4,0.6,10.4,10.4,0.2,140.0,3.3199999999999994
chorsto01,99,Tom Chorske,30.0,TOT,LW,58.0,11.0,11.2,22.2,-3.0,20.0,1.7600000000000002,9.2,0.4,1.4,1.2,9.6,1.0,0.6,93.8,10.84
churlsh01,101,Shane Churla,30.0,NYR,RW,42.333333333333336,1.6666666666666667,3.3333333333333335,5.0,-6.0,174.33333333333334,-0.7000000000000001,1.6666666666666667,0.0,0.0,0.3333333333333333,3.0,0.3333333333333333,0.0,24.333333333333332,5.666666666666667
chynode01,102,Dean Chynoweth,27.5,BOS,D,35.0,0.5,2.75,3.25,-3.0,94.0,1.0,0.5,0.0,0.0,0.0,2.75,0.0,0.0,22.75,1.325
ciccadi01,104,Dino Ciccarelli*,36.0,FLA,RW,51.8,19.0,18.2,37.2,-0.4,70.2,3.94,10.8,8.2,0.0,3.8,12.2,6.0,0.0,125.2,17.4
charazd01,104,Zdeno Chara,20.5,NYI,D,42.0,1.0,3.5,4.5,-3.5,66.5,1.35,0.5,0.0,0.5,0.0,3.5,0.0,0.0,33.0,1.8
ciccoen01,105,Enrico Ciccone,26.0,TOT,D,54.4,1.8,3.0,4.8,-1.2,213.2,2.12,1.8,0.0,0.0,0.2,2.6,0.4,0.0,48.4,3.38
cigerzd01,106,Zdeno Ciger,25.5,EDM,LW,41.5,16.5,20.5,37.0,-8.0,20.5,3.35,10.0,6.5,0.0,2.0,10.5,10.0,0.0,97.0,18.4
coopeda01,107,David Cooper,23.5,TOR,D,14.0,1.5,3.5,5.0,-0.5,12.0,0.9500000000000001,0.5,1.0,0.0,0.0,2.5,1.0,0.0,18.0,6.5
clarkwe01,108,Wendel Clark,30.0,TOT,LW,59.4,23.6,17.2,40.8,-10.6,62.6,4.24,16.8,6.8,0.0,3.0,12.0,5.2,0.0,179.8,12.76
coffepa01,109,Paul Coffey*,35.0,TOT,D,57.8,8.2,33.6,41.8,8.8,51.6,6.82,5.6,2.0,0.6,1.6,15.6,18.0,0.0,143.8,5.22
coleda01,110,Danton Cole,28.5,TOT,RW,25.0,2.5,2.5,5.0,-0.5,7.0,0.09999999999999999,2.0,0.5,0.0,0.0,2.5,0.0,0.0,41.0,11.0
conacpa01,111,Pat Conacher,35.5,TOT,C,51.5,6.5,6.0,12.5,-11.0,15.0,0.0,5.5,0.0,1.0,1.0,5.5,0.0,0.5,54.5,12.100000000000001
conrocr01,112,Craig Conroy,25.0,STL,C,44.8,7.0,13.0,20.0,5.8,25.8,1.7600000000000002,6.2,0.0,0.8,0.6,11.8,0.2,1.0,66.2,11.08
corbere01,113,Rene Corbet,23.0,TOT,LW,51.6,8.8,10.8,19.6,7.2,60.6,1.6800000000000002,7.2,1.6,0.0,1.6,8.0,2.8,0.0,82.2,8.379999999999999
corkubo01,114,Bob Corkum,29.0,PHX,C,70.6,9.8,9.8,19.6,-5.4,28.8,0.72,8.6,0.0,1.2,1.4,8.8,0.4,0.6,119.2,8.459999999999999
corsosh01,115,Shayne Corson,30.0,MTL,LW,61.6,14.2,24.4,38.6,-6.2,127.4,3.2199999999999998,6.2,7.8,0.2,1.6,16.0,7.4,1.0,136.0,10.3
cotesy01,116,Sylvain Cote,31.0,TOR,D,67.0,5.0,22.0,27.0,7.4,38.2,5.62,3.6,1.4,0.0,1.2,13.4,7.4,1.2,137.8,3.8200000000000003
clarkbr01,117,Brett Clark,21.5,MTL,D,51.0,1.5,1.0,2.5,-3.0,18.0,1.35,1.5,0.0,0.0,0.0,1.0,0.0,0.0,31.0,4.699999999999999
courtge01,117,Geoff Courtnall,34.0,STL,LW,59.8,18.6,22.4,41.0,2.0,78.0,4.279999999999999,13.4,5.0,0.2,2.2,15.2,7.2,0.0,164.8,10.940000000000001
connro01,118,Rob Conn,27.0,BUF,RW,28.0,2.0,5.0,7.0,-9.0,18.0,-0.2,2.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,5.6
courtru01,118,Russ Courtnall,31.0,LAK,RW,60.4,13.2,21.2,34.4,3.4,25.8,2.92,8.6,2.2,2.4,2.6,14.8,4.8,1.6,127.2,10.0
cowiero01,119,Rob Cowie,27.5,LAK,D,39.0,3.5,6.0,9.5,-11.0,26.0,1.35,2.5,1.0,0.0,0.0,4.0,2.0,0.0,62.5,5.449999999999999
clearda01,119,Dan Cleary,19.5,CHI,LW,20.5,2.0,2.5,4.5,-1.5,12.0,0.1,2.0,0.0,0.0,0.0,2.5,0.0,0.0,26.5,4.1
convebr01,120,Brandon Convery,22.5,TOT,C,18.0,2.25,4.75,7.0,-3.0,9.0,0.375,1.5,0.75,0.0,0.5,3.0,1.5,0.25,18.25,12.625
craigmi01,120,Mike Craig,24.75,SJS,RW,43.25,5.0,7.5,12.5,-12.5,29.0,0.1,4.25,0.75,0.0,0.5,7.0,0.5,0.0,74.5,5.275
cravemu01,121,Murray Craven,32.0,SJS,LW,53.4,9.2,17.2,26.4,4.6,18.6,2.12,6.2,2.0,1.0,2.8,14.2,2.8,0.2,79.8,11.959999999999999
creigad01,122,Adam Creighton,30.0,CHI,C,42.666666666666664,8.666666666666666,10.666666666666666,19.333333333333332,5.0,55.0,1.5333333333333332,7.0,1.6666666666666667,0.0,1.3333333333333333,8.0,2.6666666666666665,0.0,66.33333333333333,11.166666666666666
cronish01,123,Shawn Cronin,31.0,SJS,D,29.0,0.0,2.0,2.0,0.0,61.0,0.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0
